ds,yhat,risk_score
2024-01-19 03:00:00,35.824020619517285,0.0
2024-01-19 04:00:00,36.808069554282035,0.0
2024-01-19 05:00:00,37.22685621678241,0.0
2024-01-19 06:00:00,37.05147095687844,0.0
2024-01-19 07:00:00,36.788885615840414,0.0
2024-01-19 08:00:00,36.92247939233159,0.0
2024-01-19 09:00:00,37.45125808732032,0.0
2024-01-19 10:00:00,37.947229068970024,0.0
2024-01-19 11:00:00,38.02472775577224,0.0
2024-01-19 12:00:00,37.72770301040238,0.0
2024-01-19 13:00:00,37.46014890546307,0.0
2024-01-19 14:00:00,37.56604305659412,0.0
2024-01-19 15:00:00,38.0104663216685,0.0
2024-01-19 16:00:00,38.48059469009003,0.0
2024-01-19 17:00:00,38.76774437878827,0.0
2024-01-19 18:00:00,38.993065589243905,0.0
2024-01-19 19:00:00,39.413241609698034,0.0
2024-01-19 20:00:00,40.00869071874209,0.0
2024-01-19 21:00:00,40.32557434629233,0.0
2024-01-19 22:00:00,39.80818756570475,0.0
2024-01-19 23:00:00,38.362983303856886,0.0
2024-01-20 00:00:00,36.59418975666945,0.0
2024-01-20 01:00:00,35.42868845036272,0.0
2024-01-20 02:00:00,35.412817410090796,0.0
2024-01-20 03:00:00,36.297052303274924,0.0
2024-01-20 04:00:00,37.282242604332644,0.0
2024-01-20 05:00:00,37.702170633114484,0.0
2024-01-20 06:00:00,37.52792673950126,0.0
2024-01-20 07:00:00,37.266482764800884,0.0
2024-01-20 08:00:00,37.401217907555186,0.0
2024-01-20 09:00:00,37.931137968836545,0.0
2024-01-20 10:00:00,38.42825031682188,0.0
2024-01-20 11:00:00,38.506890369920555,0.0
2024-01-20 12:00:00,38.211006990859865,0.0
2024-01-20 13:00:00,37.94459425221201,0.0
2024-01-20 14:00:00,38.051629769637294,0.0
2024-01-20 15:00:00,38.49719440099544,0.0
2024-01-20 16:00:00,38.96846413572319,0.0
2024-01-20 17:00:00,39.25675519074101,0.0
2024-01-20 18:00:00,39.4832177674781,0.0
2024-01-20 19:00:00,39.90453515422849,0.0
2024-01-20 20:00:00,40.50112562960903,0.0
2024-01-20 21:00:00,40.818009257143174,0.0
2024-01-20 22:00:00,40.300622476533285,0.0
2024-01-20 23:00:00,38.8554182147064,0.0
2024-01-21 00:00:00,37.08662466748952,0.0
2024-01-21 01:00:00,35.92112336120226,0.0
2024-01-21 02:00:00,35.90525232095857,0.0
2024-01-21 03:00:00,36.78948721415356,0.0
2024-01-21 04:00:00,37.774677515203,0.0
2024-01-21 05:00:00,38.194605543966944,0.0
2024-01-21 06:00:00,38.020361650368386,0.0
2024-01-21 07:00:00,37.75891767564245,0.0
2024-01-21 08:00:00,37.893652818407965,0.0
2024-01-21 09:00:00,38.42357287969935,0.0
2024-01-21 10:00:00,38.92068522768607,0.0
2024-01-21 11:00:00,38.99932528074391,0.0
2024-01-21 12:00:00,38.70344190171171,0.0
2024-01-21 13:00:00,38.4370291630648,0.0
2024-01-21 14:00:00,38.5440646804782,0.0
2024-01-21 15:00:00,38.98962931184731,0.0
2024-01-21 16:00:00,39.460899046576095,0.0
2024-01-21 17:00:00,39.74919010158597,0.0
2024-01-21 18:00:00,39.97565267831998,0.0
2024-01-21 19:00:00,40.396970074477366,0.0
2024-01-21 20:00:00,40.99356055919828,0.0
2024-01-21 21:00:00,41.31044419613443,0.0
2024-01-21 22:00:00,40.79305742494252,0.0
2024-01-21 23:00:00,39.347853172415675,0.0
2024-01-22 00:00:00,37.57905963467962,0.0
2024-01-22 01:00:00,36.41355833773238,0.0
2024-01-22 02:00:00,36.39768730683088,0.0
2024-01-22 03:00:00,37.281922209442676,0.0
2024-01-22 04:00:00,38.26711251981562,0.0
2024-01-22 05:00:00,38.68704055798777,0.0
2024-01-22 06:00:00,38.5127966737558,0.0
2024-01-22 07:00:00,38.25135270842637,0.0
2024-01-22 08:00:00,38.38608786056593,0.0
2024-01-22 09:00:00,38.91600793124304,0.0
2024-01-22 10:00:00,39.41312028861336,0.0
2024-01-22 11:00:00,39.49176035104424,0.0
2024-01-22 12:00:00,39.19587698138452,0.0
2024-01-22 13:00:00,38.92946425211423,0.0
2024-01-22 14:00:00,39.03649977893464,0.0
2024-01-22 15:00:00,39.48206441965697,0.0
2024-01-22 16:00:00,39.95333416378815,0.0
2024-01-22 17:00:00,40.2416252281581,0.0
2024-01-22 18:00:00,40.468087814278284,0.0
2024-01-22 19:00:00,40.88940521044192,0.0
2024-01-22 20:00:00,41.485995695159836,0.0
2024-01-22 21:00:00,41.80287933208316,0.0
2024-01-22 22:00:00,41.2854925608657,0.0
2024-01-22 23:00:00,39.84028830843238,0.0
2024-01-23 00:00:00,38.071494770594306,0.0
2024-01-23 01:00:00,36.905993473669795,0.0
2024-01-23 02:00:00,36.8901224427576,0.0
2024-01-23 03:00:00,37.774357345348236,0.0
2024-01-23 04:00:00,38.7595476557582,0.0
2024-01-23 05:00:00,39.17947569393298,0.0
2024-01-23 06:00:00,39.005231809716314,0.0
2024-01-23 07:00:00,38.743787844362565,0.0
2024-01-23 08:00:00,38.878522996535736,0.0
2024-01-23 09:00:00,39.40844306716746,0.0
2024-01-23 10:00:00,39.90555542454861,0.0
2024-01-23 11:00:00,39.98419548699717,0.0
2024-01-23 12:00:00,39.6883121173465,0.0
2024-01-23 13:00:00,39.42189938806644,0.0
2024-01-23 14:00:00,39.52893491487985,0.0
2024-01-23 15:00:00,39.97449955563841,0.0
2024-01-23 16:00:00,40.44576930505488,0.0
2024-01-23 17:00:00,40.7340603747772,0.0
2024-01-23 18:00:00,40.96052296623863,0.0
2024-01-23 19:00:00,41.38184036774254,0.0
2024-01-23 20:00:00,41.978430857769055,0.0
2024-01-23 21:00:00,42.29531450003272,0.0
2024-01-23 22:00:00,41.77792773415397,0.0
2024-01-23 23:00:00,40.33272348701368,0.0
2024-01-24 00:00:00,38.563929954515125,0.0
2024-01-24 01:00:00,37.39842866294736,0.0
2024-01-24 02:00:00,37.38255763739416,0.0
2024-01-24 03:00:00,38.26679254529472,0.0
